REGION NUMBER, REGION NAME, DISTRICT NUMBER, DISTRICT NAME, CENTRE NUMBER, CENTRE NAME, SUBJECT NAME,SUBJECT CODE, SUBJECT PAPER, TOTAL REGISTERED, PAPER ENCLOSED,ENVELOPES NUMBER, EACH ENVELOPE, LAST ENVOLOPE
31,SONGWE,3106,MBOZI,S3601,ILASI SEC SCHOOL,ECONOMICS,151,151/2,3,5,1,5,5
31,SONGWE,3106,MBOZI,S4803,NDYUDA SECONDARY SCHOOL,ECONOMICS,151,151/2,3,5,1,5,5
31,SONGWE,3106,MBOZI,S5236,SONGWE SUNRISE SECONDARY SCHOOL,ECONOMICS,151,151/2,1,3,1,3,3
1,ARUSHA,101,ARUSHA (V),S0526,MRINGA SECONDARY SCHOOL,COMMERCE,152,152/1,45,47,1,47,47
1,ARUSHA,101,ARUSHA (V),S4014,WINNING SPIRIT SECONDARY SCHOOL,COMMERCE,152,152/1,4,6,1,6,6
1,ARUSHA,101,ARUSHA (V),S4039,ST. THERESA OF THE CHILD JESUS,COMMERCE,152,152/1,5,7,1,7,7
1,ARUSHA,102,ARUSHA (M),S0302,ARUSHA SECONDARY SCHOOL,COMMERCE,152,152/1,37,39,1,39,39
1,ARUSHA,102,ARUSHA (M),S0629,EDMUND-RICE-SINON SECONDARY SCHOOL,COMMERCE,152,152/1,13,15,1,15,15
1,ARUSHA,105,MERU,S0329,MAKUMIRA SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
1,ARUSHA,105,MERU,S1198,TANZANIA ADVENTIST SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
1,ARUSHA,105,MERU,S4459,JUDE  SECONDARY SCHOOL,COMMERCE,152,152/1,6,8,1,8,8
2,DAR ES SALAAM,201,ILALA,S0101,AZANIA SECONDARY SCHOOL,COMMERCE,152,152/1,66,68,2,34,34
2,DAR ES SALAAM,201,ILALA,S0335,MZIZIMA SECONDARY SCHOOL,COMMERCE,152,152/1,3,5,1,5,5
2,DAR ES SALAAM,201,ILALA,S0342,SHAABAN ROBERT SECONDARY SCHOOL,COMMERCE,152,152/1,36,38,1,38,38
2,DAR ES SALAAM,201,ILALA,S0347,TAMBAZA SECONDARY SCHOOL,COMMERCE,152,152/1,27,29,1,29,29
2,DAR ES SALAAM,201,ILALA,S0437,AL-MUNTAZIR ISLAMIC SEMINARY,COMMERCE,152,152/1,16,18,1,18,18
2,DAR ES SALAAM,201,ILALA,S0493,AL-HARAMAIN ISLAMIC SEMINARY,COMMERCE,152,152/1,4,6,1,6,6
2,DAR ES SALAAM,201,ILALA,S0784,AIRWING SECONDARY SCHOOL,COMMERCE,152,152/1,5,7,1,7,7
2,DAR ES SALAAM,201,ILALA,S0960,BENJAMIN WILLIAM MKAPA HIGH SCHOOL,COMMERCE,152,152/1,43,45,1,45,45
2,DAR ES SALAAM,201,ILALA,S2499,TUSIIME SECONDARY SCHOOL,COMMERCE,152,152/1,71,73,2,37,36
2,DAR ES SALAAM,201,ILALA,S3482,MWENYEHERI ANUARITE SECONDARY SCHOOL,COMMERCE,152,152/1,3,5,1,5,5
2,DAR ES SALAAM,201,ILALA,S4692,ST.JOSEPH'S CATHEDRAL SECONDARY SCHOOL,COMMERCE,152,152/1,25,27,1,27,27
2,DAR ES SALAAM,204,KINONDONI,S0731,MAKONGO SECONDARY SCHOOL,COMMERCE,152,152/1,6,8,1,8,8
2,DAR ES SALAAM,204,KINONDONI,S0738,RIDHWAA SEMINARY,COMMERCE,152,152/1,2,4,1,4,4
2,DAR ES SALAAM,204,KINONDONI,S0938,MBEZI BEACH SECONDARY SCHOOL,COMMERCE,152,152/1,10,12,1,12,12
2,DAR ES SALAAM,204,KINONDONI,S1474,WHITE LAKE SECONDARY SCHOOL,COMMERCE,152,152/1,2,4,1,4,4
2,DAR ES SALAAM,204,KINONDONI,S2549,ALPHA SECONDARY SCHOOL,COMMERCE,152,152/1,40,42,1,42,42
2,DAR ES SALAAM,204,KINONDONI,S3097,DYNAMIC HIGH SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
2,DAR ES SALAAM,206,TEMEKE,S0316,KIBASILA SECONDARY SCHOOL,COMMERCE,152,152/1,39,41,1,41,41
2,DAR ES SALAAM,206,TEMEKE,S0496,JITEGEMEE SECONDARY SCHOOL,COMMERCE,152,152/1,13,15,1,15,15
2,DAR ES SALAAM,206,TEMEKE,S0534,ST.ANTHONY'S SECONDARY SCHOOL,COMMERCE,152,152/1,14,16,1,16,16
2,DAR ES SALAAM,206,TEMEKE,S1433,BALILI SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
2,DAR ES SALAAM,206,TEMEKE,S1434,PIUS SECONDARY SCHOOL,COMMERCE,152,152/1,3,5,1,5,5
2,DAR ES SALAAM,206,TEMEKE,S1722,TEMEKE SECONDARY SCHOOL,COMMERCE,152,152/1,26,28,1,28,28
2,DAR ES SALAAM,206,TEMEKE,S3795,YEMEN SECONDARY SCHOOL,COMMERCE,152,152/1,5,7,1,7,7
2,DAR ES SALAAM,207,KIGAMBONI,S4217,ALGEBRA ISLAMIC SEMINARY,COMMERCE,152,152/1,7,9,1,9,9
2,DAR ES SALAAM,208,UBUNGO,S0264,BARBRO-JOHANSSON SECONDARY SCHOOL,COMMERCE,152,152/1,12,14,1,14,14
2,DAR ES SALAAM,208,UBUNGO,S0671,UBUNGO ISLAMIC HIGH SCHOOL,COMMERCE,152,152/1,10,12,1,12,12
2,DAR ES SALAAM,208,UBUNGO,S0800,LOYOLA SECONDARY SCHOOL,COMMERCE,152,152/1,31,33,1,33,33
2,DAR ES SALAAM,208,UBUNGO,S1343,ANNE MARIE SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
2,DAR ES SALAAM,208,UBUNGO,S1475,PERFECT-VISION SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
2,DAR ES SALAAM,208,UBUNGO,S3536,LILIAN KIBO SECONDARY SCHOOL,COMMERCE,152,152/1,7,9,1,9,9
3,DODOMA,302,DODOMA (M),S4827,ST. PETER CLAVER SECONDARY SCHOOL,COMMERCE,152,152/1,17,19,1,19,19
5,KAGERA,503,BUKOBA (M),S3241,JOSIAH GIRLS' HIGH SCHOOL,COMMERCE,152,152/1,2,4,1,4,4
5,KAGERA,503,BUKOBA (M),S4631,KAIZILEGE SECONDARY SCHOOL,COMMERCE,152,152/1,5,7,1,7,7
5,KAGERA,503,BUKOBA (M),S5555,KEMEBOS SECONDARY SCHOOL,COMMERCE,152,152/1,7,9,1,9,9
7,KILIMANJARO,702,MOSHI (V),S0160,UMBWE SECONDARY SCHOOL,COMMERCE,152,152/1,175,177,4,45,44
7,KILIMANJARO,702,MOSHI (V),S0205,KIBOSHO GIRLS SECONDARY SCHOOL,COMMERCE,152,152/1,4,6,1,6,6
7,KILIMANJARO,702,MOSHI (V),S0221,WERUWERU SECONDARY SCHOOL,COMMERCE,152,152/1,89,91,2,46,45
7,KILIMANJARO,702,MOSHI (V),S1522,SCOLASTICA SECONDARY SCHOOL,COMMERCE,152,152/1,20,22,1,22,22
7,KILIMANJARO,703,MOSHI (M),S0485,MAJENGO SECONDARY SCHOOL,COMMERCE,152,152/1,15,17,1,17,17
7,KILIMANJARO,703,MOSHI (M),S1187,ST.MARY GORETI SECONDARY SCHOOL,COMMERCE,152,152/1,47,49,1,49,49
7,KILIMANJARO,703,MOSHI (M),S1284,NORTHERN HIGHLANDS SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
7,KILIMANJARO,703,MOSHI (M),S1757,BENDEL MEMORIAL SECONDARY SCHOOL,COMMERCE,152,152/1,7,9,1,9,9
7,KILIMANJARO,706,SAME,S0188,KIRINJIKO ISLAMIC SEMINARY,COMMERCE,152,152/1,10,12,1,12,12
7,KILIMANJARO,706,SAME,S0489,SUJI SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
7,KILIMANJARO,708,MWANGA,S0253,GREEN BIRD GIRLS' SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
7,KILIMANJARO,708,MWANGA,S0851,USANGI DAY SECONDARY SCHOOL,COMMERCE,152,152/1,15,17,1,17,17
7,KILIMANJARO,708,MWANGA,S4456,GREEN BIRD BOYS SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
10,MBEYA,1004,MBEYA (V),S1141,SWILLA SECONDARY SCHOOL,COMMERCE,152,152/1,8,10,1,10,10
10,MBEYA,1005,MBEYA (M),S0341,SANGU SECONDARY SCHOOL,COMMERCE,152,152/1,7,9,1,9,9
10,MBEYA,1005,MBEYA (M),S0443,META SECONDARY SCHOOL,COMMERCE,152,152/1,2,4,1,4,4
11,MOROGORO,1104,MOROGORO (M),S0310,FOREST HILL SECONDARY SCHOOL,COMMERCE,152,152/1,2,4,1,4,4
13,MWANZA,1304,MWANZA JIJI,S0216,NGANZA SECONDARY SCHOOL,COMMERCE,152,152/1,52,54,2,27,27
13,MWANZA,1304,MWANZA JIJI,S0323,LAKE SECONDARY SCHOOL,COMMERCE,152,152/1,5,7,1,7,7
13,MWANZA,1304,MWANZA JIJI,S0823,THAQAAFA SECONDARY SCHOOL,COMMERCE,152,152/1,11,13,1,13,13
13,MWANZA,1304,MWANZA JIJI,S4645,ALLIANCE BOYS SECONDARY SCHOOL,COMMERCE,152,152/1,2,4,1,4,4
13,MWANZA,1304,MWANZA JIJI,S4836,ALLIANCE GIRLS SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
13,MWANZA,1307,SENGEREMA,S0151,SENGEREMA SECONDARY SCHOOL,COMMERCE,152,152/1,31,33,1,33,33
14,PWANI,1401,BAGAMOYO,S0351,BAGAMOYO SECONDARY SCHOOL,COMMERCE,152,152/1,51,53,2,27,26
14,PWANI,1401,BAGAMOYO,S1450,EFATHA SEMINARY,COMMERCE,152,152/1,2,4,1,4,4
14,PWANI,1401,BAGAMOYO,S1599,BAOBAB SECONDARY SCHOOL,COMMERCE,152,152/1,27,29,1,29,29
14,PWANI,1401,BAGAMOYO,S4104,LORD BADEN POWELL MEMORIAL SEC. SCHOOL,COMMERCE,152,152/1,2,4,1,4,4
14,PWANI,1404,KIBAHA (M),S0119,KIBAHA SECONDARY SCHOOL,COMMERCE,152,152/1,16,18,1,18,18
14,PWANI,1406,MKURANGA,S1071,ST.MATTHEW'S SECONDARY SCHOOL,COMMERCE,152,152/1,14,16,1,16,16
14,PWANI,1408,KIBITI,S5000,WAMA-NAKAYAMA SECONDARY SCHOOL,COMMERCE,152,152/1,10,12,1,12,12
19,TABORA,1903,TABORA (M),S0314,KAZIMA SECONDARY SCHOOL,COMMERCE,152,152/1,50,52,2,26,26
20,TANGA,2007,TANGA (M),S0142,GALANOS SECONDARY SCHOOL,COMMERCE,152,152/1,92,94,2,47,47
20,TANGA,2007,TANGA (M),S0255,ST.CHRISTINA GIRL'S SCHOOL,COMMERCE,152,152/1,9,11,1,11,11
22,MJINI MAGHARIBI,2201,MAGHARIBI B,S0467,NYUKI SECONDARY SCHOOL,COMMERCE,152,152/1,4,6,1,6,6
22,MJINI MAGHARIBI,2201,MAGHARIBI B,S1119,ZANZIBAR COMMERCIAL SECONDARY SCHOOL,COMMERCE,152,152/1,19,21,1,21,21
22,MJINI MAGHARIBI,2201,MAGHARIBI B,S4019,PHILTER FEDERAL SECONDARY SCHOOL,COMMERCE,152,152/1,4,6,1,6,6
25,KATAVI,2502,MPANDA (M),S0228,MPANDA GIRLS SECONDARY SCHOOL,COMMERCE,152,152/1,35,37,1,37,37
30,KASKAZINI PEMBA,3002,WETE,S0381,UTAANI SECONDARY SCHOOL,COMMERCE,152,152/1,1,3,1,3,3
30,KASKAZINI PEMBA,3002,WETE,S5150,CHASASA SECONDARY SCHOOL,COMMERCE,152,152/1,13,15,1,15,15
1,ARUSHA,101,ARUSHA (V),S0526,MRINGA SECONDARY SCHOOL,COMMERCE,152,152/2,45,47,1,47,47
1,ARUSHA,101,ARUSHA (V),S4014,WINNING SPIRIT SECONDARY SCHOOL,COMMERCE,152,152/2,4,6,1,6,6
1,ARUSHA,101,ARUSHA (V),S4039,ST. THERESA OF THE CHILD JESUS,COMMERCE,152,152/2,5,7,1,7,7
1,ARUSHA,102,ARUSHA (M),S0302,ARUSHA SECONDARY SCHOOL,COMMERCE,152,152/2,37,39,1,39,39
1,ARUSHA,102,ARUSHA (M),S0629,EDMUND-RICE-SINON SECONDARY SCHOOL,COMMERCE,152,152/2,13,15,1,15,15
1,ARUSHA,105,MERU,S0329,MAKUMIRA SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
1,ARUSHA,105,MERU,S1198,TANZANIA ADVENTIST SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
1,ARUSHA,105,MERU,S4459,JUDE  SECONDARY SCHOOL,COMMERCE,152,152/2,6,8,1,8,8
2,DAR ES SALAAM,201,ILALA,S0101,AZANIA SECONDARY SCHOOL,COMMERCE,152,152/2,66,68,2,34,34
2,DAR ES SALAAM,201,ILALA,S0335,MZIZIMA SECONDARY SCHOOL,COMMERCE,152,152/2,3,5,1,5,5
2,DAR ES SALAAM,201,ILALA,S0342,SHAABAN ROBERT SECONDARY SCHOOL,COMMERCE,152,152/2,36,38,1,38,38
2,DAR ES SALAAM,201,ILALA,S0347,TAMBAZA SECONDARY SCHOOL,COMMERCE,152,152/2,27,29,1,29,29
2,DAR ES SALAAM,201,ILALA,S0437,AL-MUNTAZIR ISLAMIC SEMINARY,COMMERCE,152,152/2,16,18,1,18,18
2,DAR ES SALAAM,201,ILALA,S0493,AL-HARAMAIN ISLAMIC SEMINARY,COMMERCE,152,152/2,4,6,1,6,6
2,DAR ES SALAAM,201,ILALA,S0784,AIRWING SECONDARY SCHOOL,COMMERCE,152,152/2,5,7,1,7,7
2,DAR ES SALAAM,201,ILALA,S0960,BENJAMIN WILLIAM MKAPA HIGH SCHOOL,COMMERCE,152,152/2,43,45,1,45,45
2,DAR ES SALAAM,201,ILALA,S2499,TUSIIME SECONDARY SCHOOL,COMMERCE,152,152/2,71,73,2,37,36
2,DAR ES SALAAM,201,ILALA,S3482,MWENYEHERI ANUARITE SECONDARY SCHOOL,COMMERCE,152,152/2,3,5,1,5,5
2,DAR ES SALAAM,201,ILALA,S4692,ST.JOSEPH'S CATHEDRAL SECONDARY SCHOOL,COMMERCE,152,152/2,25,27,1,27,27
2,DAR ES SALAAM,204,KINONDONI,S0731,MAKONGO SECONDARY SCHOOL,COMMERCE,152,152/2,6,8,1,8,8
2,DAR ES SALAAM,204,KINONDONI,S0738,RIDHWAA SEMINARY,COMMERCE,152,152/2,2,4,1,4,4
2,DAR ES SALAAM,204,KINONDONI,S0938,MBEZI BEACH SECONDARY SCHOOL,COMMERCE,152,152/2,10,12,1,12,12
2,DAR ES SALAAM,204,KINONDONI,S1474,WHITE LAKE SECONDARY SCHOOL,COMMERCE,152,152/2,2,4,1,4,4
2,DAR ES SALAAM,204,KINONDONI,S2549,ALPHA SECONDARY SCHOOL,COMMERCE,152,152/2,40,42,1,42,42
2,DAR ES SALAAM,204,KINONDONI,S3097,DYNAMIC HIGH SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
2,DAR ES SALAAM,206,TEMEKE,S0316,KIBASILA SECONDARY SCHOOL,COMMERCE,152,152/2,39,41,1,41,41
2,DAR ES SALAAM,206,TEMEKE,S0496,JITEGEMEE SECONDARY SCHOOL,COMMERCE,152,152/2,13,15,1,15,15
2,DAR ES SALAAM,206,TEMEKE,S0534,ST.ANTHONY'S SECONDARY SCHOOL,COMMERCE,152,152/2,14,16,1,16,16
2,DAR ES SALAAM,206,TEMEKE,S1433,BALILI SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
2,DAR ES SALAAM,206,TEMEKE,S1434,PIUS SECONDARY SCHOOL,COMMERCE,152,152/2,3,5,1,5,5
2,DAR ES SALAAM,206,TEMEKE,S1722,TEMEKE SECONDARY SCHOOL,COMMERCE,152,152/2,26,28,1,28,28
2,DAR ES SALAAM,206,TEMEKE,S3795,YEMEN SECONDARY SCHOOL,COMMERCE,152,152/2,5,7,1,7,7
2,DAR ES SALAAM,207,KIGAMBONI,S4217,ALGEBRA ISLAMIC SEMINARY,COMMERCE,152,152/2,7,9,1,9,9
2,DAR ES SALAAM,208,UBUNGO,S0264,BARBRO-JOHANSSON SECONDARY SCHOOL,COMMERCE,152,152/2,12,14,1,14,14
2,DAR ES SALAAM,208,UBUNGO,S0671,UBUNGO ISLAMIC HIGH SCHOOL,COMMERCE,152,152/2,10,12,1,12,12
2,DAR ES SALAAM,208,UBUNGO,S0800,LOYOLA SECONDARY SCHOOL,COMMERCE,152,152/2,31,33,1,33,33
2,DAR ES SALAAM,208,UBUNGO,S1343,ANNE MARIE SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
2,DAR ES SALAAM,208,UBUNGO,S1475,PERFECT-VISION SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
2,DAR ES SALAAM,208,UBUNGO,S3536,LILIAN KIBO SECONDARY SCHOOL,COMMERCE,152,152/2,7,9,1,9,9
3,DODOMA,302,DODOMA (M),S4827,ST. PETER CLAVER SECONDARY SCHOOL,COMMERCE,152,152/2,17,19,1,19,19
5,KAGERA,503,BUKOBA (M),S3241,JOSIAH GIRLS' HIGH SCHOOL,COMMERCE,152,152/2,2,4,1,4,4
5,KAGERA,503,BUKOBA (M),S4631,KAIZILEGE SECONDARY SCHOOL,COMMERCE,152,152/2,5,7,1,7,7
5,KAGERA,503,BUKOBA (M),S5555,KEMEBOS SECONDARY SCHOOL,COMMERCE,152,152/2,7,9,1,9,9
7,KILIMANJARO,702,MOSHI (V),S0160,UMBWE SECONDARY SCHOOL,COMMERCE,152,152/2,175,177,4,45,44
7,KILIMANJARO,702,MOSHI (V),S0205,KIBOSHO GIRLS SECONDARY SCHOOL,COMMERCE,152,152/2,4,6,1,6,6
7,KILIMANJARO,702,MOSHI (V),S0221,WERUWERU SECONDARY SCHOOL,COMMERCE,152,152/2,89,91,2,46,45
7,KILIMANJARO,702,MOSHI (V),S1522,SCOLASTICA SECONDARY SCHOOL,COMMERCE,152,152/2,20,22,1,22,22
7,KILIMANJARO,703,MOSHI (M),S0485,MAJENGO SECONDARY SCHOOL,COMMERCE,152,152/2,15,17,1,17,17
7,KILIMANJARO,703,MOSHI (M),S1187,ST.MARY GORETI SECONDARY SCHOOL,COMMERCE,152,152/2,47,49,1,49,49
7,KILIMANJARO,703,MOSHI (M),S1284,NORTHERN HIGHLANDS SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
7,KILIMANJARO,703,MOSHI (M),S1757,BENDEL MEMORIAL SECONDARY SCHOOL,COMMERCE,152,152/2,7,9,1,9,9
7,KILIMANJARO,706,SAME,S0188,KIRINJIKO ISLAMIC SEMINARY,COMMERCE,152,152/2,10,12,1,12,12
7,KILIMANJARO,706,SAME,S0489,SUJI SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
7,KILIMANJARO,708,MWANGA,S0253,GREEN BIRD GIRLS' SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
7,KILIMANJARO,708,MWANGA,S0851,USANGI DAY SECONDARY SCHOOL,COMMERCE,152,152/2,15,17,1,17,17
7,KILIMANJARO,708,MWANGA,S4456,GREEN BIRD BOYS SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
10,MBEYA,1004,MBEYA (V),S1141,SWILLA SECONDARY SCHOOL,COMMERCE,152,152/2,8,10,1,10,10
10,MBEYA,1005,MBEYA (M),S0341,SANGU SECONDARY SCHOOL,COMMERCE,152,152/2,7,9,1,9,9
10,MBEYA,1005,MBEYA (M),S0443,META SECONDARY SCHOOL,COMMERCE,152,152/2,2,4,1,4,4
11,MOROGORO,1104,MOROGORO (M),S0310,FOREST HILL SECONDARY SCHOOL,COMMERCE,152,152/2,2,4,1,4,4
13,MWANZA,1304,MWANZA JIJI,S0216,NGANZA SECONDARY SCHOOL,COMMERCE,152,152/2,52,54,2,27,27
13,MWANZA,1304,MWANZA JIJI,S0323,LAKE SECONDARY SCHOOL,COMMERCE,152,152/2,5,7,1,7,7
13,MWANZA,1304,MWANZA JIJI,S0823,THAQAAFA SECONDARY SCHOOL,COMMERCE,152,152/2,11,13,1,13,13
13,MWANZA,1304,MWANZA JIJI,S4645,ALLIANCE BOYS SECONDARY SCHOOL,COMMERCE,152,152/2,2,4,1,4,4
13,MWANZA,1304,MWANZA JIJI,S4836,ALLIANCE GIRLS SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
13,MWANZA,1307,SENGEREMA,S0151,SENGEREMA SECONDARY SCHOOL,COMMERCE,152,152/2,31,33,1,33,33
14,PWANI,1401,BAGAMOYO,S0351,BAGAMOYO SECONDARY SCHOOL,COMMERCE,152,152/2,51,53,2,27,26
14,PWANI,1401,BAGAMOYO,S1450,EFATHA SEMINARY,COMMERCE,152,152/2,2,4,1,4,4
14,PWANI,1401,BAGAMOYO,S1599,BAOBAB SECONDARY SCHOOL,COMMERCE,152,152/2,27,29,1,29,29
14,PWANI,1401,BAGAMOYO,S4104,LORD BADEN POWELL MEMORIAL SEC. SCHOOL,COMMERCE,152,152/2,2,4,1,4,4
14,PWANI,1404,KIBAHA (M),S0119,KIBAHA SECONDARY SCHOOL,COMMERCE,152,152/2,16,18,1,18,18
14,PWANI,1406,MKURANGA,S1071,ST.MATTHEW'S SECONDARY SCHOOL,COMMERCE,152,152/2,14,16,1,16,16
14,PWANI,1408,KIBITI,S5000,WAMA-NAKAYAMA SECONDARY SCHOOL,COMMERCE,152,152/2,10,12,1,12,12
19,TABORA,1903,TABORA (M),S0314,KAZIMA SECONDARY SCHOOL,COMMERCE,152,152/2,50,52,2,26,26
20,TANGA,2007,TANGA (M),S0142,GALANOS SECONDARY SCHOOL,COMMERCE,152,152/2,92,94,2,47,47
20,TANGA,2007,TANGA (M),S0255,ST.CHRISTINA GIRL'S SCHOOL,COMMERCE,152,152/2,9,11,1,11,11
22,MJINI MAGHARIBI,2201,MAGHARIBI B,S0467,NYUKI SECONDARY SCHOOL,COMMERCE,152,152/2,4,6,1,6,6
22,MJINI MAGHARIBI,2201,MAGHARIBI B,S1119,ZANZIBAR COMMERCIAL SECONDARY SCHOOL,COMMERCE,152,152/2,19,21,1,21,21
22,MJINI MAGHARIBI,2201,MAGHARIBI B,S4019,PHILTER FEDERAL SECONDARY SCHOOL,COMMERCE,152,152/2,4,6,1,6,6
25,KATAVI,2502,MPANDA (M),S0228,MPANDA GIRLS SECONDARY SCHOOL,COMMERCE,152,152/2,35,37,1,37,37
30,KASKAZINI PEMBA,3002,WETE,S0381,UTAANI SECONDARY SCHOOL,COMMERCE,152,152/2,1,3,1,3,3
30,KASKAZINI PEMBA,3002,WETE,S5150,CHASASA SECONDARY SCHOOL,COMMERCE,152,152/2,13,15,1,15,15
1,ARUSHA,101,ARUSHA (V),S0526,MRINGA SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,45,47,2,24,23
1,ARUSHA,101,ARUSHA (V),S4014,WINNING SPIRIT SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,4,6,1,6,6
1,ARUSHA,101,ARUSHA (V),S4039,ST. THERESA OF THE CHILD JESUS,ACCOUNTANCY,153,153/1,5,7,1,7,7
1,ARUSHA,102,ARUSHA (M),S0302,ARUSHA SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,37,39,2,20,19
1,ARUSHA,102,ARUSHA (M),S0629,EDMUND-RICE-SINON SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,13,15,1,15,15
1,ARUSHA,105,MERU,S0329,MAKUMIRA SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,1,3,1,3,3
1,ARUSHA,105,MERU,S1198,TANZANIA ADVENTIST SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,1,3,1,3,3
1,ARUSHA,105,MERU,S4459,JUDE  SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,6,8,1,8,8
2,DAR ES SALAAM,201,ILALA,S0101,AZANIA SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,66,68,3,23,22
2,DAR ES SALAAM,201,ILALA,S0335,MZIZIMA SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,3,5,1,5,5
2,DAR ES SALAAM,201,ILALA,S0342,SHAABAN ROBERT SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,36,38,2,19,19
2,DAR ES SALAAM,201,ILALA,S0347,TAMBAZA SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,27,29,1,29,29
2,DAR ES SALAAM,201,ILALA,S0437,AL-MUNTAZIR ISLAMIC SEMINARY,ACCOUNTANCY,153,153/1,16,18,1,18,18
2,DAR ES SALAAM,201,ILALA,S0493,AL-HARAMAIN ISLAMIC SEMINARY,ACCOUNTANCY,153,153/1,4,6,1,6,6
2,DAR ES SALAAM,201,ILALA,S0784,AIRWING SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,5,7,1,7,7
2,DAR ES SALAAM,201,ILALA,S0960,BENJAMIN WILLIAM MKAPA HIGH SCHOOL,ACCOUNTANCY,153,153/1,43,45,2,23,22
2,DAR ES SALAAM,201,ILALA,S2499,TUSIIME SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,71,73,3,25,24
2,DAR ES SALAAM,201,ILALA,S3482,MWENYEHERI ANUARITE SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,3,5,1,5,5
2,DAR ES SALAAM,201,ILALA,S4692,ST.JOSEPH'S CATHEDRAL SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,25,27,1,27,27
2,DAR ES SALAAM,204,KINONDONI,S0731,MAKONGO SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,6,8,1,8,8
2,DAR ES SALAAM,204,KINONDONI,S0738,RIDHWAA SEMINARY,ACCOUNTANCY,153,153/1,2,4,1,4,4
2,DAR ES SALAAM,204,KINONDONI,S0938,MBEZI BEACH SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,10,12,1,12,12
2,DAR ES SALAAM,204,KINONDONI,S1474,WHITE LAKE SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,2,4,1,4,4
2,DAR ES SALAAM,204,KINONDONI,S2549,ALPHA SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,40,42,2,21,21
2,DAR ES SALAAM,204,KINONDONI,S3097,DYNAMIC HIGH SCHOOL,ACCOUNTANCY,153,153/1,1,3,1,3,3
2,DAR ES SALAAM,206,TEMEKE,S0316,KIBASILA SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,39,41,2,21,20
2,DAR ES SALAAM,206,TEMEKE,S0496,JITEGEMEE SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,13,15,1,15,15
2,DAR ES SALAAM,206,TEMEKE,S0534,ST.ANTHONY'S SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,14,16,1,16,16
2,DAR ES SALAAM,206,TEMEKE,S1433,BALILI SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,1,3,1,3,3
2,DAR ES SALAAM,206,TEMEKE,S1434,PIUS SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,3,5,1,5,5
2,DAR ES SALAAM,206,TEMEKE,S1722,TEMEKE SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,26,28,1,28,28
2,DAR ES SALAAM,206,TEMEKE,S3795,YEMEN SECONDARY SCHOOL,ACCOUNTANCY,153,153/1,5,7,1,7,7
2,DAR ES SALAAM,207,KIGAMBONI,S4217,ALGEBRA ISLAMIC SEMINARY,ACCOUNTANCY,153,153/1,7,9,1,9,9
